Sentence #	Word	Lemma	Pos	Tag
	oblast	oblast	Ncfsa	O
	koji	koji	Pi-msn	O
	je	biti	Var3s	O
	ikada	ikada	Rgp	O
	održan	održati	Appmsnn	O
	u	u	Sl	O
	Grčkoj	Grčka	Npfsl	B-loc
	.	.	Z	O
Sentence: 2289	Među	među	Si	O
	temema	tema	Ncfpi	O
	o	o	Sl	O
	kojima	koji	Pi-fpl	O
	se	sebe	Px--sa	O
	razgovaralo	razgovarati	Vmp-sn	O
	bili	biti	Vap-pm	O
	su	biti	Var3p	O
	zagađenje	zagađenje	Ncnsn	O
	vode	voda	Ncfsg	O
	i	i	Cc	O
	zakonodavstvo	zakonodavstvo	Ncnsn	O
	EU	EU	Npmsn	B-org
	vezano	vezan	Agpnsny	O
	za	za	Sa	O
	pijaću	pijaći	Agpfsay	O
	vodu	voda	Ncfsa	O
	.	.	Z	O
Sentence: 2290	Skelet	skelet	Ncmsn	O
	praistorijskog	praistorijski	Agpmsgy	O
	mamuta	mamut	Ncmsg	O
	pronađen	pronaći	Appmsnn	O
	je	biti	Var3s	O
	u	u	Sl	O
	blizini	blizina	Ncfsl	O
	jedne	jedan	Mlcfsg	O
	arheološke	arheološki	Agpfsgy	O
	lokacije	lokacija	Ncfsg	O
	u	u	Sl	O
	Srbiji	Srbija	Npfsl	B-loc
	.	.	Z	O
Sentence: 2291	Prema	prema	Sl	O
	rečima	reč	Ncfpl	O
	eksperata	ekspert	Ncmpg	O
	,	,	Z	O
	to	taj	Pd-nsn	O
	je	biti	Var3s	O
	jedan	jedan	Mlcmsn	O
	od	od	Sg	O
	najstarijih	star	Agsmpgy	O
	mamuta	mamut	Ncmpg	O
	u	u	Sl	O
	Evropi	Evropa	Npfsl	B-loc
	.	.	Z	O
Sentence: 2292	Naučnici	naučnik	Ncmpn	O
	smatraju	smatrati	Vmr3p	O
	da	da	Cs	O
	je	biti	Var3s	O
	životinja	životinja	Ncfsn	O
	bila	biti	Vap-sf	O
	visoka	visok	Agpfsny	O
	preko	preko	Sg	O
	4	4	Mdc	O
	metra	metar	Ncmsg	O
	i	i	Cc	O
	teška	težak	Agpfsny	O
	preko	preko	Sg	O
	10	10	Mdc	O
	tona	tona	Ncfpg	O
	.	.	Z	O
Sentence: 2293	Skelet	skelet	Ncmsn	O
	je	biti	Var3s	O
	dobro	dobro	Rgp	O
	očuvan	očuvan	Agpmsnn	O
	.	.	Z	O
Sentence: 2294	Hrvatski	hrvatski	Agpmsny	O
	grad	grad	Ncmsn	O
	Split	Split	Npmsn	B-loc
	bio	biti	Vap-sm	O
	je	biti	Var3s	O
	1.	1.	Mdo	O
	juna	jun	Ncmsg	O
	domaćin	domaćin	Ncmsn	O
	Međunarodnog	međunarodni	Agpmsgy	B-misc
	kongresa	kongres	Ncmsg	I-misc
	forenzičkih	forenzički	Agpfpgy	I-misc
	nauka	nauka	Ncfpg	I-misc
	.	.	Z	O
Sentence: 2295	Skup	skup	Ncmsn	O
	je	biti	Var3s	O
	bio	biti	Vap-sm	O
	posvećen	posvetiti	Appmsnn	O
	slučajevima	slučaj	Ncmpd	O
	koji	koji	Pi-mpn	O
	datiraju	datirati	Vmr3p	O
	iz	iz	Sg	O
	Drugog	drugi	Mlomsg	B-misc
	svetskog	svetski	Agpmsgy	I-misc
	rata	rat	Ncmsg	I-misc
	.	.	Z	O
Sentence: 2296	Učenica	učenica	Ncfsn	O
	11.	11.	Mdo	O
	razreda	razred	Ncmsg	O
	Američkog	američki	Agpmsgy	B-org
	univerziteta	univerzitet	Ncmsg	I-org
	u	u	Sl	I-org
	Sofiji	Sofija	Npfsl	I-org
	osvojila	osvojiti	Vmp-sf	O
	je	biti	Var3s	O
	prvu	prvi	Mlofsa	O
	nagradu	nagrada	Ncfsa	O
	na	na	Sl	O
	bugarskom	bugarski	Agpnsly	O
	Nacionalnom	nacionalan	Agpnsly	B-misc
	takmičenju	takmičenje	Ncnsl	I-misc
	za	za	Sa	I-misc
	mlade	mlad	Agpmpay	I-misc
	naučne	naučan	Agpmpay	I-misc
	talente	talent	Ncmpa	I-misc
	.	.	Z	O
Sentence: 2297	Vasilina	Vasilina	Npfsn	B-per
	Tatarlijeva	Tatarlijeva	Npfsn	I-per
	impresionirala	impresionirati	Vmp-sf	O
	je	biti	Var3s	O
	sudije	sudija	Ncmpa	O
	svojim	svoj	Px-msi	O
	projektom	projekt	Ncmsi	O
	izrade	izrada	Ncfsg	O
	temperaturne	temperaturan	Agpfsgy	O
	mape	mapa	Ncfsg	O
	putem	putem	Sg	O
	digitalnih	digitalan	Agpfpgy	O
	fotografija	fotografija	Ncfpg	O
	.	.	Z	O
Sentence: 2298	Ona	on	Pp3fsn	O
	će	hteti	Var3s	O
	sada	sada	Rgp	O
	predstavljati	predstavljati	Vmn	O
	Bugarsku	Bugarska	Npfsa	B-loc
	na	na	Sl	O
	Evropskom	evropski	Agpnsly	B-misc
	takmičenju	takmičenje	Ncnsl	I-misc
	za	za	Sa	I-misc
	mlade	mlad	Agpmpay	I-misc
	talente	talent	Ncmpa	I-misc
	koje	koji	Pi-nsn	O
	se	sebe	Px--sa	O
	održava	održavati	Vmr3s	O
	u	u	Sl	O
	Parizu	Pariz	Npmsl	B-loc
	.	.	Z	O
Sentence: 2299	Albanske	albanski	Agpfpny	O
	stranke	stranka	Ncfpn	O
	negoduju	negodovati	Vmr3p	O
	zbog	zbog	Sg	O
	odluke	odluka	Ncfsg	O
	o	o	Sl	O
	zastavama	zastava	Ncfpl	O
	u	u	Sl	O
	Makedoniji	Makedonija	Npfsl	B-loc
Sentence: 2300	Odluka	odluka	Ncfsn	O
	suda	sud	Ncmsg	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	ograniči	ograničiti	Vmr3s	O
	upotreba	upotreba	Ncfsn	O
	albanskih	albanski	Agpfpgy	O
	zastava	zastava	Ncfpg	O
	u	u	Sl	O
	zajednicama	zajednica	Ncfpl	O
	u	u	Sl	O
	kojima	koji	Pi-fpl	O
	dominira	dominirati	Vmr3s	O
	manjinsko	manjinski	Agpnsny	O
	stanovništvo	stanovništvo	Ncnsn	O
	izazvala	izazvati	Vmp-sf	O
	je	biti	Var3s	O
	proteste	protest	Ncmpa	O
	.	.	Z	O
Sentence: 2301	Nedavna	nedavan	Agpfsny	O
	odluka	odluka	Ncfsn	O
	Ustavnog	ustavan	Agpmsgy	B-org
	suda	sud	Ncmsg	I-org
	Makedonije	Makedonija	Npfsg	I-org
	povećala	povećati	Vmp-sf	O
	je	biti	Var3s	O
	etničke	etnički	Agpfpay	O
	tenzije	tenzija	Ncfpa	O
	u	u	Sl	O
	zemlji	zemlja	Ncfsl	O
	.	.	Z	O
Sentence: 2302	U	u	Sl	O
	svojoj	svoj	Px-fsl	O
	presudi	presuda	Ncfsl	O
	od	od	Sg	O
	25.	25.	Mdo	O
	oktobra	oktobar	Ncmsg	O
	,	,	Z	O
	sud	sud	Ncmsn	O
	je	biti	Var3s	O
	preduzeo	preduzeti	Vmp-sm	O
	korake	korak	Ncmpa	O
	za	za	Sa	O
	ograničavanje	ograničavanje	Ncnsa	O
	prava	pravo	Ncnpg	O
	albanskih	albanski	Agpfpgy	O
	zajednica	zajednica	Ncfpg	O
	da	da	Cs	O
	ističu	isticati	Vmr3p	O
	albansku	albanski	Agpfsay	O
	zastavu	zastava	Ncfsa	O
	pored	pored	Sg	O
	makedonske	makedonski	Agpfsgy	O
	.	.	Z	O
Sentence: 2303	Dvojica	dvojica	Ncfsn	O
	albanskih	albanski	Agpmpgy	O
	sudija	sudija	Ncmpg	O
	tog	taj	Pd-msg	O
	suda	sud	Ncmsg	O
	odmah	odmah	Rgp	O
	su	biti	Var3p	O
	podneli	podneti	Vmp-pm	O
	ostavke	ostavka	Ncfpa	O
	u	u	Sa	O
	znak	znak	Ncmsan	O
	protesta	protest	Ncmsg	O
	.	.	Z	O
Sentence: 2304	Predsednik	predsednik	Ncmsn	O
	Ustavnog	ustavan	Agpmsgy	B-org
	suda	sud	Ncmsg	I-org
	Mahmut	Mahmut	Npmsn	B-per
	Jusufi	Jusufi	Npmsn	I-per
	i	i	Cc	O
	sudija	sudija	Ncmsn	O
	Bajram	Bajram	Npmsn	B-per
	Položani	Položani	Npmsn	I-per
	ustvrdili	ustvrditi	Vmp-pm	O
	su	biti	Var3p	O
	da	da	Cs	O
	je	biti	Var3s	O
	odluka	odluka	Ncfsn	O
	politički	politički	Rgp	O
	motivisana	motivisan	Agpfsny	O
	.	.	Z	O
Sentence: 2305	"	"	Z	O
	Kao	kao	Cs	O
	predsednik	predsednik	Ncmsn	O
	Ustavnog	ustavan	Agpmsgy	B-org
	suda	sud	Ncmsg	I-org
	Makedonije	Makedonija	Npfsg	I-org
	ja	ja	Pp1-sn	O
	ne	ne	Qz	O
	mogu	moći	Vmr3p	O
	da	da	Cs	O
	potpišem	potpisati	Vmr1s	O
	takvu	takav	Pd-fsa	O
	odluku	odluka	Ncfsa	O
	i	i	Cc	O
	zato	zato	Rgp	O
	podnosim	podnositi	Vmr1s	O
	ostavku	ostavka	Ncfsa	O
	"	"	Z	O
	,	,	Z	O
	rekao	reći	Vmp-sm	O
	je	biti	Var3s	O
	Jusufi	Jusufi	Npmsn	B-per
	.	.	Z	O
Sentence: 2306	Gnev	gnev	Ncmsn	O
	oko	oko	Sg	O
	tog	taj	Pd-nsg	O
	pitanja	pitanje	Ncnsg	O
	podstaknut	podstaknuti	Appmsnn	O
	je	biti	Var3s	O
	očiglednom	očigledan	Agpfsiy	O
	konfuzijom	konfuzija	Ncfsi	O
	oko	oko	Sg	O
	toga	taj	Pd-nsg	O
	šta	šta	Pi3n-a	O
	je	biti	Var3s	O
	sud	sud	Ncmsn	O
	zapravo	zapravo	Rgp	O
	odlučio	odlučiti	Vmp-sm	O
	.	.	Z	O
Sentence: 2307	U	u	Sl	O
	prvim	prvi	Mlompl	O
	izveštajima	izveštaj	Ncmpl	O
	medija	medij	Ncmpg	O
	navodilo	navoditi	Vmp-sn	O
	se	sebe	Px--sa	O
	da	da	Cs	O
	zajednice	zajednica	Ncfpn	O
	u	u	Sl	O
	kojima	koji	Pi-fpl	O
	dominira	dominirati	Vmr3s	O
	manjinsko	manjinski	Agpnsny	O
	stanovništvo	stanovništvo	Ncnsn	O
	neće	hteti	Var3s	O
	više	mnogo	Rgc	O
	moći	moći	Vmn	O
	da	da	Cs	O
	ističu	isticati	Vmr3p	O
	svoje	svoj	Px-fpa	O
	zastave	zastava	Ncfpa	O
	ispred	ispred	Sg	O
	ili	ili	Cc	O
	unutar	unutar	Sg	O
	opštinskih	opštinski	Agpfpgy	O
	zgrada	zgrada	Ncfpg	O
	,	,	Z	O
	vladinih	vladin	Aspfpgy	O
	prostorija	prostorija	Ncfpg	O
	ili	ili	Cc	O
	na	na	Sl	O
	prijemima	prijem	Ncmpl	O
	za	za	Sa	O
	domaće	domaći	Agpfpay	O
	i	i	Cc	O
	strane	stran	Agpmpay	O
	državne	državni	Agpmpay	O
	lidere	lider	Ncmpa	O
	.	.	Z	O
Sentence: 2308	Međutim	međutim	Rgp	O
	,	,	Z	O
	u	u	Sl	O
	zvaničnom	zvaničan	Agpnsly	O
	objašnjenju	objašnjenje	Ncnsl	O
	objavljenom	objaviti	Appnsly	O
	30.	30.	Mdo	O
	oktobra	oktobar	Ncmsg	O
	sud	sud	Ncmsn	O
	navodi	navoditi	Vmr3s	O
	da	da	Cs	O
	to	taj	Pd-nsn	O
	nije	biti	Var3s	O
	sasvim	sasvim	Rgp	O
	tačno	tačan	Agpnsny	O
	.	.	Z	O
Sentence: 2309	Sud	sud	Ncmsn	O
	je	biti	Var3s	O
	saopštio	saopštiti	Vmp-sm	O
	da	da	Cs	O
	je	biti	Var3s	O
	ukinuo	ukinuti	Vmp-sm	O
	samo	samo	Rgp	O
	odredbe	odredba	Ncfpa	O
	kojima	koji	Pi-fpi	O
	je	biti	Var3s	O
	albanskoj	albanski	Agpfsdy	O
	zajednici	zajednica	Ncfsd	O
	dat	dati	Appmsnn	O
	prioritet	prioritet	Ncmsn	O
	u	u	Sl	O
	odnosu	odnos	Ncmsl	O
	na	na	Sa	O
	druge	drugi	Mlofpa	O
	etničke	etnički	Agpfpay	O
	grupe	grupa	Ncfpa	O
	u	u	Sl	O
	zemlji	zemlja	Ncfsl	O
	i	i	Cc	O
	pozvao	pozvati	Vmp-sm	O
	vladu	vlada	Ncfsa	O
	da	da	Cs	O
	odluči	odlučiti	Vmr3s	O
	da	da	Cs	O
	li	li	Qq	O
	bi	biti	Vaa3s	O
	albanska	albanski	Agpfsny	O
	zastava	zastava	Ncfsn	O
	trebalo	trebati	Vmp-sn	O
	da	da	Cs	O
	se	sebe	Px--sa	O
	postavlja	postavljati	Vmr3s	O
	ili	ili	Cc	O
	ne	ne	Qz	O
	.	.	Z	O
Sentence: 2310	U	u	Sl	O
	saopštenju	saopštenje	Ncnsl	O
	je	biti	Var3s	O
	takođe	takođe	Rgp	O
	ukazano	ukazati	Appnsny	O
	da	da	Cs	O
	je	biti	Var3s	O
	zabranjeno	zabraniti	Appnsny	O
	postavljati	postavljati	Vmn	O
	zastave	zastava	Ncfpa	O
	manjina	manjina	Ncfpg	O
	samo	samo	Rgp	O
	u	u	Sl	O
	slučajevima	slučaj	Ncmpl	O
	kada	kada	Rgp	O
	opštine	opština	Ncfpn	O
	organizuju	organizovati	Vmr3p	O
	međunarodna	međunarodni	Agpnpay	O
	okupljanja	okupljanje	Ncnpa	O
	,	,	Z	O
	uključujući	uključivati	Rr	O
	sportske	sportski	Agpmpay	O
	događaje	događaj	Ncmpa	O
	.	.	Z	O
Sentence: 2311	Uprkos	uprkos	Sd	O
	pojašnjenju	pojašnjenje	Ncnsd	O
	,	,	Z	O
	nema	nemati	Vmr3s	O
	pokazatelja	pokazatelj	Ncmpg	O
	da	da	Cs	O
	će	hteti	Var3s	O
	spor	spor	Ncmsn	O
	uskoro	uskoro	Rgp	O
	utihnuti	utihnuti	Vmn	O
	.	.	Z	O
Sentence: 2312	Najveća	velik	Agsfsny	O
	lokalna	lokalan	Agpfsny	O
	albanska	albanski	Agpfsny	O
	stranka	stranka	Ncfsn	O
	Demokratska	demokratski	Agpfsny	B-org
	unija	unija	Ncfsn	I-org
	za	za	Sa	I-org
	integraciju	integracija	Ncfsa	I-org
	(	(	Z	O
	DUI	DUI	Npmsn	B-org
	)	)	Z	O
	saopštila	saopštiti	Vmp-sf	O
	je	biti	Var3s	O
	da	da	Cs	O
	neće	hteti	Var3s	O
	prihvatiti	prihvatiti	Vmn	O
	presudu	presuda	Ncfsa	O
	i	i	Cc	O
	da	da	Cs	O
	će	hteti	Var3s	O
	blokirati	blokirati	Vmn	O
	svaki	svaki	Pi-msan	O
	pokušaj	pokušaj	Ncmsan	O
	uklanjanja	uklanjanje	Ncnsg	O
	zastava	zastava	Ncfpg	O
	.	.	Z	O
Sentence: 2313	Međutim	međutim	Rgp	O
	,	,	Z	O
	Demokratska	demokratski	Agpfsny	B-org
	partija	partija	Ncfsn	I-org
	Albanaca	Albanac	Npmpg	I-org
	,	,	Z	O
	član	član	Ncmsn	O
	vladajuće	vladajući	Agpfsgy	O
	koalicije	koalicija	Ncfsg	O
	,	,	Z	O
	kaže	kazati	Vmr3s	O
	da	da	Cs	O
	DUI	DUI	Npmsn	B-org
	i	i	Cc	O
	socijaldemokrate	socijaldemokrata	Ncfpn	B-org
	snose	snositi	Vmr3p	O
	krivicu	krivica	Ncfsa	O
	.	.	Z	O
Sentence: 2314	"	"	Z	O
	Strukturu	struktura	Ncfsa	O
	Ustavnog	ustavan	Agpmsgy	B-org
	suda	sud	Ncmsg	I-org
	napravili	napraviti	Vmp-pm	O
	su	biti	Var3p	O
	Socijaldemokratski	socijaldemokratski	Agpmsny	B-org
	savez	savez	Ncmsn	I-org
	Makedonije	Makedonija	Npfsg	I-org
	i	i	Cc	O
	DUI	DUI	Npmsn	B-org
	.	.	Z	O
Sentence: 2315	To	taj	Pd-nsn	O
	je	biti	Var3s	O
	njihov	njihov	Ps3msn	O
	scenario	scenario	Ncmsn	O
	za	za	Sa	O
	komplikovanje	komplikovanje	Ncnsa	O
	stvari	stvar	Ncfpg	O
	u	u	Sl	O
	Makedoniji	Makedonija	Npfsl	B-loc
	i	i	Cc	O
	stvaranje	stvaranje	Ncnsa	O
	haosa	haos	Ncmsg	O
	i	i	Cc	O
	podizanje	podizanje	Ncnsa	O
	etničkih	etnički	Agpfpgy	O
	tenzija	tenzija	Ncfpg	O
	"	"	Z	O
	,	,	Z	O
	navela	navesti	Vmp-sf	O
	je	biti	Var3s	O
	stranka	stranka	Ncfsn	O
	.	.	Z	O
Sentence: 2316	Prema	prema	Sl	O
	rečima	reč	Ncfpl	O
	jednog	jedan	Mlcmsg	O
	analitičara	analitičar	Ncmsg	O
	,	,	Z	O
	vlasti	vlast	Ncfpn	O
	ne	ne	Qz	O
	bi	biti	Vaa3s	O
	trebalo	trebati	Vmp-sn	O
	da	da	Cs	O
	žure	žuriti	Vmr3p	O
	sa	sa	Si	O
	sprovođenjem	sprovođenje	Ncnsi	O
	odluke	odluka	Ncfsg	O
	suda	sud	Ncmsg	O
	.	.	Z	O
Sentence: 2317	"	"	Z	O
	Postoje	postojati	Vmr3p	O
	druge	drugi	Mlofpn	O
	odluke	odluka	Ncfpn	O
	Ustavnog	ustavan	Agpmsgy	B-org
	suda	sud	Ncmsg	I-org
	koje	koji	Pi-fpn	O
	još	još	Rgp	O
	uvek	uvek	Rgp	O
	nisu	biti	Var3p	O
	sprovedene	sprovesti	Appfpny	O
	.	.	Z	O
Sentence: 2318	Zakon	zakon	Ncmsn	O
	bi	biti	Vaa3s	O
	trebalo	trebati	Vmp-sn	O
	izmeniti	izmeniti	Vmn	O
	i	i	Cc	O
	uskladiti	uskladiti	Vmn	O
	sa	sa	Si	O
	ustavom	ustav	Ncmsi	O
	"	"	Z	O
	,	,	Z	O
	rekao	reći	Vmp-sm	O
	je	biti	Var3s	O
	Suad	Suad	Npmsn	B-per
	Misini	Misini	Npmsn	I-per
	.	.	Z	O
Sentence: 2319	Poslovne	poslovan	Agpfpny	O
	vesti	vest	Ncfpn	O
	:	:	Z	O
	Grčka	grčki	Agpfsny	O
	kompanija	kompanija	Ncfsn	O
	proširiće	proširiti	Vmf3s	O
	svoje	svoj	Px-fpa	O
	investicije	investicija	Ncfpa	O
	u	u	Sl	O
	jugoistočnoj	jugoistočni	Agpfsly	O
	Evropi	Evropa	Npfsl	B-loc
Sentence: 2320	Vivartia	Vivartia	Npfsn	B-org
	planira	planirati	Vmr3s	O
	da	da	Cs	O
	investira	investirati	Vmr3s	O
	800	800	Mdc	O
	miliona	milion	Ncmpg	O
	evra	evro	Ncmpg	O
	u	u	Sa	O
	regionalna	regionalan	Agpnpay	O
	tržišta	tržište	Ncnpa	O
	,	,	Z	O
	posebno	posebno	Rgp	O
	u	u	Sl	O
	Bugarskoj	Bugarska	Npfsl	B-loc
	i	i	Cc	O
	na	na	Sl	O
	Kipru	Kipar	Npmsl	B-loc
	.	.	Z	O
Sentence: 2321	Takođe	takođe	Rgp	O
	ove	ovaj	Pd-fsg	O
	nedelje	nedelja	Ncfsg	O
	:	:	Z	O
	slovenačko	slovenački	Agpnsny	O
	Gorenje	gorenje	Ncnsn	B-org
	gradiće	graditi	Vmf3s	O
	još	još	Rgp	O
	jednu	jedan	Mlcfsa	O
	fabriku	fabrika	Ncfsa	O
	u	u	Sl	O
	Srbiji	Srbija	Npfsl	B-loc
	.	.	Z	O
Sentence: 2322	Ekspanzija	ekspanzija	Ncfsn	O
	će	hteti	Var3s	O
	biti	biti	Van	O
	usmerena	usmeriti	Appfsny	O
	na	na	Sa	O
	tržište	tržište	Ncnsa	O
	mlečnih	mlečan	Agpmpgy	O
	proizvoda	proizvod	Ncmpg	O
	u	u	Sl	O
	Bugarskoj	Bugarska	Npfsl	B-loc
	i	i	Cc	O
	na	na	Sl	O
	Kipru	Kipar	Npmsl	B-loc
	.	.	Z	O
Sentence: 2323	Grčki	grčki	Agpmsny	O
	proizvođač	proizvođač	Ncmsn	O
	hrane	hrana	Ncfsg	O
	i	i	Cc	O
	pića	piće	Ncnpg	O
	Vivartia	Vivartia	Npfsn	B-org
	planira	planirati	Vmr3s	O
	da	da	Cs	O
	investira	investirati	Vmr3s	O
	800	800	Mdc	O
	miliona	milion	Ncmpg	O
	evra	evro	Ncmpg	O
	u	u	Sa	O
	proširenje	proširenje	Ncnsa	O
	svojih	svoj	Px-fpg	O
	aktivnosti	aktivnost	Ncfpg	O
	u	u	Sl	O
	jugoistočnoj	jugoistočni	Agpfsly	O
	Evropi	Evropa	Npfsl	B-loc
	.	.	Z	O
Sentence: 2324	Investicije	investicija	Ncfpn	O
	će	hteti	Var3p	O
	biti	biti	Van	O
	uložene	uložiti	Appfpny	O
	između	između	Sg	O
	2008.	2008.	Mdo	O
	i	i	Cc	O
	2012.	2012.	Mdo	O
	godine	godina	Ncfsg	O
	,	,	Z	O
	posebno	posebno	Rgp	O
	na	na	Sl	O
	tržištima	tržište	Ncnpl	O
	mlečnih	mlečan	Agpmpgy	O
	proizvoda	proizvod	Ncmpg	O
	u	u	Sl	O
	Bugarskoj	Bugarska	Npfsl	B-loc
	i	i	Cc	O
	na	na	Sl	O
	Kipru	Kipar	Npmsl	B-loc
	.	.	Z	O
Sentence: 2325	Svetska	svetski	Agpfsny	B-org
	banka	banka	Ncfsn	I-org
	je	biti	Var3s	O
	odobrila	odobriti	Vmp-sf	O
	novi	nov	Agpmsayn	O
	kredit	kredit	Ncmsan	O
	Međunarodne	međunarodni	Agpfsgy	B-org
	banke	banka	Ncfsg	I-org
	za	za	Sa	I-org
	obnovu	obnova	Ncfsa	I-org
	i	i	Cc	I-org
	razvoj	razvoj	Ncmsan	I-org
	u	u	Sl	O
	iznosu	iznos	Ncmsl	O
	50	50	Mdc	O
	miliona	milion	Ncmpg	O
	evra	evro	Ncmpg	O
	i	i	Cc	O
	3,8	3,8	Mdc	O
	miliona	milion	Ncmpg	O
	evra	evro	Ncmpg	O
	Pomoći	pomoć	Ncfsg	O
	globalnoj	globalan	Agpfsdy	O
	efikasnosti	efikasnost	Ncfsd	O
	za	za	Sa	O
	Projekat	projekat	Ncmsan	B-misc
	integrisane	integrisan	Agpfsgy	I-misc
	kontrole	kontrola	Ncfsg	I-misc
	zagađenja	zagađenje	Ncnsg	I-misc
	hrane	hrana	Ncfsg	I-misc
	u	u	Sl	I-misc
	Rumuniji	Rumunija	Npfsl	I-misc
	.	.	Z	O
Sentence: 2326	Ukupni	ukupan	Agpmpny	O
	troškovi	trošak	Ncmpn	O
	projekta	projekt	Ncmsg	O
	procenjeni	proceniti	Appmpny	O
	su	biti	Var3p	O
	na	na	Sa	O
	56,4	56,4	Mdc	O
	miliona	milion	Ncmsg	O
	evra	evro	Ncmpg	O
	.	.	Z	O
Sentence: 2327	Obim	obim	Ncmsn	O
	trgovine	trgovina	Ncfsg	O
	između	između	Sg	O
	Rumunije	Rumunija	Npfsg	B-loc
	i	i	Cc	O
	Turske	Turska	Npfsg	B-loc
	mogao	moći	Vmp-sm	O
	bi	biti	Vaa3s	O
	da	da	Cs	O
	dostigne	dostignuti	Vmr3s	O
	4,5	4,5	Mdc	O
	milijardi	milijarda	Ncfpg	O
	evra	evro	Ncmpg	O
	do	do	Sg	O
	kraja	kraj	Ncmsg	O
	ove	ovaj	Pd-fsg	O
	godine	godina	Ncfsg	O
	i	i	Cc	O
	dodatno	dodatno	Rgp	O
	se	sebe	Px--sa	O
	poveća	povećati	Vmr3s	O
	na	na	Sa	O
	6,9	6,9	Mdc	O
	milijardi	milijarda	Ncfpg	O
	evra	evro	Ncmpg	O
	u	u	Sl	O
	2010.	2010.	Mdo	O
	godini	godina	Ncfsl	O
	,	,	Z	O
	izjavio	izjaviti	Vmp-sm	O
	je	biti	Var3s	O
	turski	turski	Agpmsny	O
	premijer	premijer	Ncmsn	O
	Redžep	Redžep	Npmsn	B-per
	Tajip	Tajip	Npmsn	I-per
	Erdogan	Erdogan	Npmsn	I-per
	na	na	Sl	O
	rumunsko-turskom	rumunsko-turski	Npmsl	O
	poslovnom	poslovan	Agpmsly	O
	forumu	forum	Ncmsl	O
	održanom	održati	Appmsly	O
	u	u	Sa	O
	petak	petak	Ncmsan	O
	(	(	Z	O
	26.	26.	Mdo	O
	oktobar	oktobar	Ncmsn	O
	)	)	Z	O
	u	u	Sl	O
	Bukureštu	Bukurešt	Npmsl	B-loc
	.	.	Z	O
Sentence: 2328	Obim	obim	Ncmsn	O
	trgovine	trgovina	Ncfsg	O
	u	u	Sa	O
	prvih	prvi	Mlompg	O
	devet	devet	Mlc	O
	meseci	mesec	Ncmpg	O
	2007.	2007.	Mdo	O
	godine	godina	Ncfsg	O
	povećao	povećati	Vmp-sm	O
	se	sebe	Px--sa	O
	40	40	Mdc	O
	procenata	procent	Ncmpg	O
	na	na	Sl	O
	godišnjem	godišnji	Agpmsly	O
	nivou	nivo	Ncmsl	O
	.	.	Z	O
Sentence: 2329	Slovenački	slovenački	Agpmsny	O
	proizvođač	proizvođač	Ncmsn	O
	aparata	aparat	Ncmpg	O
	za	za	Sa	O
	domaćinstvo	domaćinstvo	Ncnsa	O
	Gorenje	Gorenje	Npnsn	B-org
	planira	planirati	Vmr3s	O
	izgradnju	izgradnja	Ncfsa	O
	fabrike	fabrika	Ncfsg	O
	za	za	Sa	O
	veš	veš	Ncmpa	O
	mašine	mašina	Ncfpa	O
	u	u	Sl	O
	Valjevu	Valjevo	Npnsl	B-loc
	,	,	Z	O
	u	u	Sl	O
	Srbiji	Srbija	Npfsl	B-loc
	.	.	Z	O
Sentence: 2330	Gorenje	Gorenje	Npnsn	B-org
	već	već	Rgp	O
	ima	imati	Vmr3s	O
	fabriku	fabrika	Ncfsa	O
	za	za	Sa	O
	proizvodnju	proizvodnja	Ncfsa	O
	frižidera	frižider	Ncmpg	O
	i	i	Cc	O
	zamrzivača	zamrzivač	Ncmpg	O
	u	u	Sl	O
	Valjevu	Valjevo	Npmsl	B-loc
	koja	koji	Pi-fsn	O
	je	biti	Var3s	O
	proizvela	proizvesti	Vmp-sf	O
	500.000	500.000	Mdc	O
	jedinica	jedinica	Ncfpg	O
	prošle	prošli	Agpfsgy	O
	godine	godina	Ncfsg	O
	.	.	Z	O
Sentence: 2331	Srbija	Srbija	Npfsn	B-loc
	bi	biti	Vaa3s	O
	možda	možda	Rgp	O
	mogla	moći	Vmp-sf	O
	da	da	Cs	O
	završi	završiti	Vmr3s	O
	godinu	godina	Ncfsa	O
	sa	sa	Si	O
	budžetskim	budžetski	Agpmsiy	O
	suficitom	suficit	Ncmsi	O
	,	,	Z	O
	umesto	umesto	Rgp	O
	deficitom	deficit	Ncmsi	O
	kao	kao	Cs	O
	što	što	Cs	O
	je	biti	Var3s	O
	projektovano	projektovati	Appnsny	O
	,	,	Z	O
	zbog	zbog	Sg	O
	sporijeg	spor	Agcnsgy	O
	sprovođenja	sprovođenje	Ncnsg	O
	Nacionalnog	nacionalan	Agpmsgy	B-misc
	investicionog	investicioni	Agpmsgy	I-misc
	plana	plan	Ncmsg	I-misc
	,	,	Z	O
	izjavio	izjaviti	Vmp-sm	O
	je	biti	Var3s	O
	u	u	Sa	O
	ponedeljak	ponedeljak	Ncmsan	O
	(	(	Z	O
	29.	29.	Mdo	O
	oktobar	oktobar	Ncmsn	O
	)	)	Z	O
	ministar	ministar	Ncmsn	O
	finansija	finansije	Ncfpg	O
	Mirko	Mirko	Npmsn	B-per
	Cvetković	Cvetković	Npmsn	I-per
	.	.	Z	O
Sentence: 2332	Štednja	štednja	Ncfsn	O
	domaćinstava	domaćinstvo	Ncnpg	O
	u	u	Sl	O
